id,summarized,text,length
hit:11343_conv:22687_uttr:2,0,i sure it was beautiful,5
hit:11345_conv:22691_uttr:2,0,"yuck, how gross!!",6
hit:11346_conv:22693_uttr:2,0,"Oh my gosh, I am so sorry for your family.",12
hit:11348_conv:22697_uttr:2,0,why do you live so far from family,8
hit:11362_conv:22724_uttr:2,1,I understand!,3
hit:11364_conv:22729_uttr:2,1,What took you all around the world?,8
hit:11385_conv:22771_uttr:2,1,I'd never get to do anything if my girlfriend didn't trust me.,15
hit:11390_conv:22781_uttr:2,1,Wow!,2
hit:11398_conv:22797_uttr:2,1,Everyone handles stress differently.,5
hit:11423_conv:22847_uttr:2,1,Neat.,2
hit:11459_conv:22918_uttr:2,1,"At least someone pointed it out eventually, right?",10
hit:11465_conv:22930_uttr:2,0,The waiting must be very difficult and nerve wracking.,10
hit:11474_conv:22949_uttr:2,1,I always feel like a million bucks after.,9
hit:11491_conv:22983_uttr:2,1,Haha you are a good father.,7
hit:11502_conv:23005_uttr:2,1,Maybe you can ask to tag along?,8
hit:11503_conv:23007_uttr:2,1,That's amazing!,4
hit:11513_conv:23026_uttr:2,0,Did you do some neat doctor stuff on it?,10
hit:11519_conv:23038_uttr:2,0,"That is good, how long did it take before you go him to this point?",17
hit:11522_conv:23044_uttr:2,1,Why dont you try to get one?,9
hit:11542_conv:23085_uttr:2,1,Oh that is the worst feeling!,7
hit:11548_conv:23096_uttr:2,0,"I am the same way, I barely make anything compared to a lot of people I know",18
hit:11554_conv:23109_uttr:2,1,I'm sorry.,4
hit:11573_conv:23147_uttr:2,1,You did the right thing by telling her though.,10
hit:11578_conv:23156_uttr:2,1,I know exactly how you feel and love thinking back to the time.,14
hit:11580_conv:23161_uttr:2,1,Oh fun!,3
hit:11581_conv:23163_uttr:2,0,What is your nieces name?,6
hit:11584_conv:23169_uttr:2,1,It will be amazing!,5
hit:11588_conv:23176_uttr:2,1,That sounds like the perfect remedy for feeling down.,10
hit:11595_conv:23191_uttr:2,0,"Aw, did it bring back a lot of good memories for you?",14
hit:11624_conv:23249_uttr:2,0,"That's gross, why are they coming in?",10
hit:11641_conv:23283_uttr:2,1,But terrifying too lol,4
hit:11653_conv:23307_uttr:2,0,"nice, what system do you play on?",9
hit:11655_conv:23311_uttr:2,1,Have you tried talking to your neighbor?,8
hit:11663_conv:23326_uttr:2,1,thats awesome!,4
hit:11666_conv:23332_uttr:2,1,Yeah that can be nerve racking!,7
hit:11669_conv:23338_uttr:2,1,Good job!,3
hit:11685_conv:23371_uttr:2,1,I wish I was able to make things,8
hit:11689_conv:23379_uttr:2,0,"that must have been embarrassing, I hope you weren't to traumatized",13
hit:11703_conv:23407_uttr:2,1,Just live each day to the fullest.,8
hit:11719_conv:23439_uttr:2,1,Oh cool.,3
hit:11722_conv:23444_uttr:2,1,New hairstylist?,3
hit:11736_conv:23473_uttr:2,1,"Ohhhh, disgusting.",4
hit:11750_conv:23500_uttr:2,0,is there anything that you can do to help prepare yourself?,12
hit:11757_conv:23515_uttr:2,0,"Oh my, I hope that doesn't mean more workload for you.",14
hit:11762_conv:23524_uttr:2,0,thats awesome that you trust her,7
hit:11792_conv:23584_uttr:2,1,Thats horrible.,4
hit:11832_conv:23664_uttr:2,1,Oh gosg.,3
hit:11834_conv:23668_uttr:2,0,yea i have,3
hit:11841_conv:23683_uttr:2,1,Ouch.,2
hit:11844_conv:23688_uttr:2,0,"Yes, I feel that every day.",8
hit:11846_conv:23693_uttr:2,0,Why did you throw your laptop?,7
hit:11848_conv:23697_uttr:2,0,"Oh no, I hope it wasn't an important meeting.",12
hit:11851_conv:23703_uttr:2,1,reminds me of the good old days!,8
hit:11855_conv:23710_uttr:2,0,Waiting in line is the worst.,7
hit:11857_conv:23714_uttr:2,0,Sounds like you are pretty confident in yourself!,9
hit:11858_conv:23717_uttr:2,1,I don't understand what you are trying to tell me.,12
hit:11859_conv:23718_uttr:2,0,I can imagine the flood of emotions.,8
hit:11861_conv:23723_uttr:2,1,I like the confident attitude.,6
hit:11865_conv:23730_uttr:2,1,ewww that's gross!,5
hit:11867_conv:23734_uttr:2,1,"Oh wow, the whole cake?",7
hit:11869_conv:23738_uttr:2,1,Oh cool.,3
hit:11872_conv:23745_uttr:2,1,"Oh man, I would be so jealous.",9
hit:11873_conv:23746_uttr:2,1,Family is what is important,5
hit:11891_conv:23783_uttr:2,1,I would have a fear of being judged.,9
hit:11892_conv:23784_uttr:2,1,that does sound like fun!,6
hit:11897_conv:23795_uttr:2,1,It's so good that you have such a positive outlook on everything.,14
hit:11913_conv:23827_uttr:2,0,"It really is, what can we do to help?",11
hit:11917_conv:23835_uttr:2,0,What was the project?1,4
hit:11922_conv:23845_uttr:2,0,sounds quite interesting to code,5
hit:11923_conv:23847_uttr:2,0,What happened?,3
hit:11924_conv:23848_uttr:2,1,I hope you had a good time?,8
hit:11927_conv:23854_uttr:2,1,why don't you go get yourself some food?,10
hit:11927_conv:23855_uttr:2,0,"wow, spooky, what did you do next?",10
hit:11928_conv:23856_uttr:2,0,You having money problems?,5
hit:11929_conv:23858_uttr:2,1,My cat will eat too much sometimes and throw up!,11
hit:11930_conv:23860_uttr:2,1,nothing wrong with hard work and dedication,7
hit:11976_conv:23953_uttr:2,1,Is your family living far from New York?,9
hit:11979_conv:23959_uttr:2,1,You must feel very happy and content!,8
hit:11983_conv:23967_uttr:2,0,Did you give it back or just walk away?,10
hit:11993_conv:23987_uttr:2,0,"Thats kind of you, did everything go well when you put it back into the wild?",19
hit:11997_conv:23995_uttr:2,1,"Yes, I hate those kind of people.",9
hit:11998_conv:23997_uttr:2,1,I hope he is feeling better.,7
hit:12000_conv:24000_uttr:2,0,"That's very sad, has he considered getting help for his addiction?",14
hit:12002_conv:24005_uttr:2,0,Has it been a lot of fun?,8
hit:12004_conv:24009_uttr:2,1,I understand that feeling.,5
hit:12005_conv:24011_uttr:2,1,Oh that's great!,5
hit:12006_conv:24013_uttr:2,1,All of your hard work paid off!,8
hit:12009_conv:24018_uttr:2,1,What kind of car did you get?,8
hit:12013_conv:24027_uttr:2,1,It isnt too bad.,6
hit:12014_conv:24028_uttr:2,0,"You have to be more careful next time, maybe you need a calendar to remind you.",18
hit:12017_conv:24035_uttr:2,0,"That must have been a bit scary, You should have called the police.",15
hit:12020_conv:24041_uttr:2,1,Okay!,2
hit:12022_conv:24045_uttr:2,1,What happened afterwards?,4
hit:12027_conv:24055_uttr:2,0,Im sorry to hear that it can be hard ;/,12
hit:12029_conv:24058_uttr:2,1,"I love cats, you must be a caring spouse.",11
hit:12053_conv:24106_uttr:2,0,Animal accidents can be really bad!,7
hit:12055_conv:24111_uttr:2,0,Just cherish the moments,4
hit:12058_conv:24116_uttr:2,0,What kind of job is it,6
hit:12082_conv:24164_uttr:2,0,What kind of con was it,6
hit:12088_conv:24176_uttr:2,0,Why did you do tht?,6
hit:12095_conv:24190_uttr:2,0,"I would imagine, that is a lot to drink!",11
hit:12098_conv:24196_uttr:2,0,why is that?,4
hit:12099_conv:24199_uttr:2,1,Aww that's sweet.,5
hit:12101_conv:24203_uttr:2,0,"Oh no, what happened?",6
hit:12104_conv:24208_uttr:2,1,"Oh dear, but are you allowed to sing at work?",12
hit:12107_conv:24214_uttr:2,0,"Haha no way, I thought that only happens in cartoons!",12
hit:12107_conv:24215_uttr:2,0,"That is unfortunate, is he doing any chemotherapy ?",10
hit:12109_conv:24218_uttr:2,0,What were you waiting for!,6
hit:12111_conv:24222_uttr:2,0,How well did it work out for you?,9
hit:12113_conv:24226_uttr:2,0,o no what did you do?,7
hit:12115_conv:24230_uttr:2,1,Did you get hurt?,5
hit:12126_conv:24253_uttr:2,0,How long has it been since the interview?,9
hit:12135_conv:24270_uttr:2,0,Oh that is awesome for your friend!,8
hit:12139_conv:24278_uttr:2,0,"That was probably not a good idea, how did it go for you?",15
hit:12144_conv:24288_uttr:2,1,Good job.,3
hit:12147_conv:24295_uttr:2,0,Aww haha how many bags did you bring,8
hit:12149_conv:24299_uttr:2,0,That sounds awful!,4
hit:12153_conv:24306_uttr:2,1,"Crazy, I didn't know that they still exist either!",12
hit:12155_conv:24311_uttr:2,0,"Aw, that must have brought up a lot of nostalgia for you.",14
hit:12157_conv:24314_uttr:2,1,Do you feel confident you'll get the job?,10
hit:12160_conv:24320_uttr:2,1,I know right!,4
hit:12160_conv:24321_uttr:2,1,"Awe, sorry to hear that.",7
hit:12163_conv:24327_uttr:2,1,Hard work but so satisfying when you see the results!,11
hit:12165_conv:24330_uttr:2,1,That sounds pretty disturbing.,5
hit:12172_conv:24344_uttr:2,0,"Hmm, don't you need fat and protein in your diet also?",14
hit:12186_conv:24373_uttr:2,1,Terrifying!,2
hit:12204_conv:24408_uttr:2,0,How come you can't take them anymore?,9
hit:12205_conv:24411_uttr:2,1,I hope you did well!,6
hit:12207_conv:24415_uttr:2,1,I totally understand.,4
hit:12208_conv:24416_uttr:2,1,I would have never thought that could happen.,9
hit:12219_conv:24439_uttr:2,1,Hopefully he continues to be,5
hit:12273_conv:24547_uttr:2,1,Did you have insurance to cover everything?,8
hit:12283_conv:24567_uttr:2,1,Sounds like that could be fun if you like your brother and if you like parties.,17
hit:12286_conv:24573_uttr:2,0,What was her reaction to that,6
hit:12288_conv:24576_uttr:2,0,That sounds like some nice relaxing quality time,8
hit:12293_conv:24587_uttr:2,1,will it be your first house?,7
hit:12295_conv:24590_uttr:2,1,You must really trust your friend!,7
hit:12299_conv:24599_uttr:2,0,Lol that makes a lot of sense?,8
hit:12305_conv:24610_uttr:2,1,Kindergarten isn't too hard.,6
hit:12309_conv:24618_uttr:2,0,Did he try to get another diploma in this profession area?,12
hit:12321_conv:24643_uttr:2,1,Interesting.,2
hit:12330_conv:24660_uttr:2,1,Yep I thinks its disrespectful and petty.,8
hit:12338_conv:24676_uttr:2,0,Sounds like your co workers respect you then,8
hit:12345_conv:24690_uttr:2,0,Did you ever get caught?,6
hit:12361_conv:24722_uttr:2,0,whatwas the exam for?,5
hit:12392_conv:24785_uttr:2,0,What are they arguing about?,6
hit:40_conv:81_uttr:2,0,Which Concert?,3
hit:104_conv:208_uttr:2,1,Thats not good.,5
hit:136_conv:273_uttr:2,0,Thats horrible.,4
hit:142_conv:285_uttr:2,1,Thats horrible.,4
hit:143_conv:286_uttr:2,1,"I guess it makes you appreciate things you used to take for granted, lol.",16
hit:147_conv:294_uttr:2,1,Maybe you can join some kind of club that lets you meet new friends?,15
hit:171_conv:342_uttr:2,0,I bet that must have been nerve wracking until it happened.,12
hit:173_conv:346_uttr:2,1,Oh really?,3
hit:175_conv:351_uttr:2,0,"I agree, someimes we just know",7
hit:207_conv:414_uttr:2,1,I didn't get along with my dad until i became an adult.,14
hit:208_conv:417_uttr:2,0,Where you not secure in your self?,8
hit:217_conv:434_uttr:2,1,Maybe one day people will think of you like that?,11
hit:218_conv:436_uttr:2,1,It's crazy how quickly kiddos grow!,8
hit:218_conv:437_uttr:2,1,Congratulations!,2
hit:221_conv:442_uttr:2,0,I feel the same way.,6
hit:231_conv:462_uttr:2,1,Somethings never change.,4
hit:240_conv:481_uttr:2,0,"Well, sometimes people are busy and don't have the time to check emails",15
hit:274_conv:548_uttr:2,1,A regular income is nice but the freedom you get from working for yourselfs is better.,17
hit:282_conv:564_uttr:2,0,Why didn't you go?,6
hit:291_conv:582_uttr:2,1,What happened?,3
hit:310_conv:621_uttr:2,0,Oh what job was the interview for?,8
hit:316_conv:633_uttr:2,0,oh my are you really serious?,7
hit:352_conv:705_uttr:2,1,oh wow.,3
hit:353_conv:707_uttr:2,0,What kind of work do you do?,8
hit:373_conv:746_uttr:2,0,"Baby belugas are cute, but not as cute as your baby!",13
hit:382_conv:765_uttr:2,0,"I am not sure, it was pretty random",9
hit:386_conv:773_uttr:2,1,I do watch Netflix sometimes.,6
hit:388_conv:776_uttr:2,0,Did it go your way?,6
hit:396_conv:792_uttr:2,1,That was a terrifying movie.,6
hit:397_conv:794_uttr:2,1,Perhaps the plant is not getting enough nutrition or sunlight?,11
hit:401_conv:802_uttr:2,1,You mean published the info?,6
hit:403_conv:806_uttr:2,1,I would be too!,5
hit:410_conv:821_uttr:2,1,"Oh no, that sounds like an awful situation.",10
hit:423_conv:846_uttr:2,0,"Me too, bullies are part of the reason that I homeschooled.",13
hit:428_conv:857_uttr:2,1,Much better than the My Little Pony Movie.,9
hit:438_conv:877_uttr:2,0,Did you have candles or a flash light to help yous see?,13
hit:441_conv:882_uttr:2,0,How did you do,4
hit:450_conv:900_uttr:2,0,From where?,3
hit:457_conv:915_uttr:2,1,Awww... reminds me of the show hoarders when the family members argue over silly things like that.,19
hit:492_conv:985_uttr:2,1,Damn that sounds like a pretty good one!,9
hit:500_conv:1000_uttr:2,1,Is there any chance you might be able to reconcile??,12
hit:501_conv:1003_uttr:2,1,"So sad,you can never force someone to love you.",12
hit:502_conv:1005_uttr:2,1,Do you have a good chance with her.,9
hit:508_conv:1017_uttr:2,1,Did everything turn out ok?,6
hit:510_conv:1020_uttr:2,0,"I have not tried yet, but i feel like it would be enjoying and full of delight",18
hit:513_conv:1026_uttr:2,1,Mums are the best.,5
hit:513_conv:1027_uttr:2,1,"Nothing went wrong, we just have different lives in different places.",13
hit:518_conv:1036_uttr:2,0,That is great that you have an awesome Mom!,10
hit:519_conv:1038_uttr:2,1,Have you tried to talk to her?,8
hit:522_conv:1044_uttr:2,1,That's awesome.,4
hit:523_conv:1046_uttr:2,1,Why did you keep watching them?,7
hit:526_conv:1053_uttr:2,1,"Oh yeah, Donald Trump is such a charlatan.",10
hit:532_conv:1064_uttr:2,0,"That is interesting, how does he buy you stuff or is he just really nice?",17
hit:534_conv:1068_uttr:2,1,"Yes, I think they offer a great bridge to the past.",13
hit:534_conv:1069_uttr:2,1,That could affect her decision.,6
hit:558_conv:1116_uttr:2,0,"That's so sad, I hope you've gotten over it.",13
hit:559_conv:1118_uttr:2,0,"No,u don't have to be",8
hit:564_conv:1129_uttr:2,1,That must have been super embarrassing!,7
hit:565_conv:1130_uttr:2,0,"That sounds fun, starting a new life is always great!",12
hit:579_conv:1159_uttr:2,0,Because she was what?,5
hit:598_conv:1196_uttr:2,0,Who is supplying these snacks?,6
hit:602_conv:1205_uttr:2,1,That sounds horrible.,4
hit:603_conv:1206_uttr:2,0,"Well,it can happen like that atimes",8
hit:612_conv:1225_uttr:2,1,"Oh boy that is the worst, so frustrating!",10
hit:624_conv:1249_uttr:2,1,I like Starbucks.,4
hit:634_conv:1269_uttr:2,0,"Wow, that will be so devastating for you",9
hit:639_conv:1278_uttr:2,0,"Haha, how did she feel when she found out?",11
hit:642_conv:1285_uttr:2,1,"At least it's not cow poop, that's worst.",12
hit:645_conv:1290_uttr:2,0,How do you make it?,6
hit:650_conv:1300_uttr:2,1,For what class,3
hit:656_conv:1312_uttr:2,1,wow.,2
hit:658_conv:1316_uttr:2,1,"Thats amazing, congratulations.",6
hit:659_conv:1318_uttr:2,1,That's creepy.,4
hit:664_conv:1328_uttr:2,0,"Wow, that is a great news",7
hit:667_conv:1335_uttr:2,1,holy Moses!,3
hit:673_conv:1346_uttr:2,1,Praise God man!,4
hit:677_conv:1354_uttr:2,1,Real talk.,3
hit:680_conv:1360_uttr:2,0,"Oh yes, at least, you will be in a position to help them in return",17
hit:701_conv:1402_uttr:2,0,Oh no how horrible,4
hit:704_conv:1409_uttr:2,0,I hate public schools ooo,5
hit:707_conv:1415_uttr:2,0,"Thats cool, I did online school in high school",11
hit:716_conv:1433_uttr:2,0,Adapting to life is always good to do.,9
hit:717_conv:1435_uttr:2,1,How awful!,3
hit:723_conv:1447_uttr:2,1,Congratulations.,2
hit:731_conv:1462_uttr:2,0,"Things happen that are bad, I am sure it wasnt your fault.",15
hit:736_conv:1472_uttr:2,1,I get paid today as well!,7
hit:761_conv:1522_uttr:2,1,Is there a particular section you are having trouble with?,11
hit:761_conv:1523_uttr:2,0,Why what is the matter?,6
hit:762_conv:1525_uttr:2,0,Thats creepy honestly,4
hit:784_conv:1568_uttr:2,1,No security?,3
hit:790_conv:1581_uttr:2,0,"That's nice, how long did it take you ?",11
hit:801_conv:1603_uttr:2,0,I haven't heard of it,6
hit:808_conv:1617_uttr:2,1,I love the swirled ice cream cones.,8
hit:814_conv:1629_uttr:2,1,Yep!,2
hit:816_conv:1633_uttr:2,1,"Yes when I was young I did all the time, but I think after I turned 18 I got this weird fear of being so high up in the air.",32
hit:844_conv:1689_uttr:2,0,Where are you headed ?,5
hit:863_conv:1726_uttr:2,1,It was meant to happen then,6
hit:885_conv:1771_uttr:2,1,"Oh wow, puppies are nice.",7
hit:909_conv:1818_uttr:2,0,"That is amazing, good work.",7
hit:911_conv:1822_uttr:2,1,Oh wow.,3
hit:913_conv:1827_uttr:2,1,Did you ever figure out what happened?,8
hit:915_conv:1830_uttr:2,1,Haha I'm sorry!,5
hit:924_conv:1848_uttr:2,1,Sounds like a wonderful day!,6
hit:938_conv:1876_uttr:2,0,That can really make you lose your faith in wanting to trust people,13
hit:979_conv:1958_uttr:2,0,tell me more about this,5
hit:1027_conv:2054_uttr:2,1,"Yeah, that can be annoying especially in Walmart since so many people go there.",16
hit:1047_conv:2094_uttr:2,0,Who would that be?,5
hit:1120_conv:2240_uttr:2,1,Every little accomplishment counts!,5
hit:1120_conv:2241_uttr:2,1,Did you pass your exam?,6
hit:1127_conv:2255_uttr:2,1,Get yourself a real man.,6
hit:1132_conv:2264_uttr:2,0,Sounds cool.,3
hit:1163_conv:2327_uttr:2,1,I know a lot of people in real life through that kind of stuff.,15
hit:1176_conv:2353_uttr:2,0,well you sound like a good person,7
hit:1210_conv:2421_uttr:2,1,Oh wow.,3
hit:1234_conv:2468_uttr:2,1,That is good.,4
hit:1240_conv:2480_uttr:2,1,Things?,2
hit:1261_conv:2523_uttr:2,1,Thats really good to hear.,7
hit:1278_conv:2557_uttr:2,1,That sounds heartless.,4
hit:1282_conv:2564_uttr:2,0,What kinds of things are you talking about?,9
hit:1287_conv:2575_uttr:2,0,I have been there many times.,7
hit:1289_conv:2579_uttr:2,0,Wow that is a long time ago.,8
hit:1310_conv:2620_uttr:2,1,I hate seeing that!,5
hit:1315_conv:2630_uttr:2,1,That sounds really painful!,5
hit:1318_conv:2637_uttr:2,1,"Although, I think I prefer Chipotle slightly more.",10
